"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
NA,-2.24357796981242,-0.764882707677094,-0.527714881020788,-2.96367459184151,-2.22055560261796,-1.69999886227608,0.469432665346752,-0.104284722804786,1.03195271497035,1.55755320883942,2.10563342386152,1.7443664667053,0.359461487182861,-0.155424101763042,-0.604223736522288,0.00800097072134582,-0.389352317559697,-1.07809167977934,0.031556040222628,1.63185793227742,3.16198668827237,4.9485622413367,2.79577180140505,2.17750549163928,0.932035675133825,0.319251828116464,0.882816944839322,NA,-0.8776943989178,-0.787518751328416,-2.89431484619393,-3.95944319866127,-2.57025281842363,-3.49658548431201,NA,-2.42112981629169,-3.14936858601079,NA,-3.49089969466449,-4.07731004554387,-3.95682311226343,-5.83172259602509,-4.78852803056289,NA,-3.18035676013844,-4.5159664493002,-3.83754655546786,-2.27778002934335,-2.11214024417216
NA,-0.626299150518184,0.762303988430132,-0.108799182385439,2.49574752211801,2.58761347091751,2.06836915845614,NA,2.028608255957,NA,3.58003505176047,NA,3.70385722108893,3.22521599462689,1.95369076800429,-0.118417896923846,-2.43131830617408,-4.75606895948175,NA,-8.80723423173218,NA,-11.021826705678,-11.5872897944364,-10.7435069576222,NA,NA,-8.3176097344549,NA,-10.5978025750547,NA,-8.51211355097314,-5.89576917935969,-4.89659532729149,NA,-9.10818374431934,-8.11775072381855,NA,-7.67160747944633,-4.61790489791786,-3.3751624693438,-2.23344203660754,NA,2.02381967371178,NA,-0.132590931508558,0.127341682961056,0.506805256087468,NA,NA,1.11242659354875
0.210696885964244,1.07174087851506,0.315959039251541,NA,-0.636071516424217,NA,-1.13983137041194,-0.324071426899922,NA,-2.66926222117823,-3.05182549998484,-3.90450109403468,NA,NA,0.763677237704398,NA,2.93477451222882,2.5229472257663,1.67057974764058,NA,3.01422974801826,NA,2.77068393244649,3.10872109374987,4.96418729144521,5.63579035823045,3.27976210956334,2.8076443466462,2.47034199598712,4.97310820970856,NA,3.61826349597814,2.18291913215287,4.90172268952517,5.53318814864991,6.46185136300253,3.13112677362683,2.18945506631513,0.508145587412292,NA,0.259871539894046,-0.0584739617790027,NA,6.0323660195871,4.91478435534003,NA,4.43578622721371,5.05493318242963,3.41029174283888,NA
0.175036905663816,0.910295248190791,-0.319876502359107,NA,3.17874589484419,3.30692443133061,7.02909179090003,7.32134647969258,6.18667952068473,NA,NA,NA,2.4288725199317,1.61795598966354,1.4874821008237,0.964179009829882,-0.427505897583337,NA,NA,-2.56381352077945,NA,-1.19387840987879,-0.44696873854618,-3.7054445161142,NA,-4.66350685137677,-2.99903204321443,NA,-2.16155472410705,-0.753720216045784,0.464131557720743,3.13159184392171,NA,NA,1.77153344211357,2.05969015224942,NA,4.96492113928057,5.30356263540947,5.10456314449181,4.56434721697477,3.09319583696849,3.71653428394248,NA,-0.0285504974802253,0.70694190384398,1.52276371213486,NA,NA,-0.228442103397776
-0.317296574300552,0.431256449010468,0.882686269194892,NA,2.50624191949422,0.626535167487942,1.32224649029435,1.48406412891741,0.237355133987241,NA,2.65332031196685,NA,3.9842278649845,5.14653184246133,5.8843254154223,6.6370680077546,3.60299766004971,NA,4.45508081539898,1.52350327596157,3.1807518845521,4.22831309083682,2.98717421916556,0.587220583334146,-1.22715903262084,NA,-0.101700405012087,2.15960517896179,-0.481089488671861,NA,2.81065107300364,4.00890415128765,NA,1.6237016935754,3.64779304628603,5.80438309291569,5.71027851722606,4.42950113390618,4.39770153492309,4.37262116024361,5.47886359069082,6.6440020688486,5.92118431392546,NA,2.34699769459193,3.35965640044622,NA,NA,4.75228251685803,1.95177411193437
NA,1.92323808200649,0.5012204137968,-1.95086857005181,NA,-1.16765699545165,-1.65761155130925,-3.6248241186359,NA,-4.08823347654568,-4.08936272395423,NA,-4.49214077526374,-4.8680835086273,NA,-2.78862257601339,-2.89081433129556,-3.5558583112654,-6.23083841434139,-6.42843948241164,-7.65155619153955,-7.63275542043805,-7.06920206261769,-6.07963128428482,NA,NA,-7.47426231841818,-6.11474346015706,-6.22029509062216,-4.93745114229015,-3.75158992709193,-2.95092220788186,-2.20887889906766,-4.70664761691832,-3.29741123105533,-1.57249336571603,-2.52527747707905,-1.7329199785208,-1.17032378641632,-0.630438514333118,-2.41796715684958,NA,-2.88511538258146,-2.71157239062523,-0.740981212520307,1.20533827506824,-1.44920482210317,NA,NA,-1.62219900510423
NA,-4.07807627024283,-3.0943089017877,-2.63735560008067,-2.28302330448109,-2.85325176529555,-2.12414991540218,-1.15321996143725,0.468962644781025,-0.119929425201838,0.691192675640286,1.19224576805232,2.32855368919896,-0.11839456954193,-0.320724400765865,NA,2.62279117671183,NA,1.66359920470913,1.57972326342927,0.208957039994995,1.31753431802732,-0.927059334770168,-1.42363685326011,-0.684671724260742,NA,NA,-4.97065961403988,-2.96864960597737,-3.0478039023934,NA,-2.11073261704762,-3.11506715357386,-2.29118462200031,NA,-1.96095671925047,1.05933640117545,1.59930420140559,0.536444856882997,3.79506927323364,2.81410694910283,0.514428748079606,0.28794307002495,2.47064866675338,2.32851690440562,0.326783235715495,NA,-1.4044307381394,1.61311878060039,1.08991921140106
1.14175390800672,1.29623629636387,1.40156542152697,NA,NA,NA,0.984458395165055,0.63066391393859,-0.35301072507366,-2.25826792459496,-0.322584565044177,0.439892979389351,0.559575094835626,1.47117854584996,1.35904114522051,1.73903364275751,1.84411371280835,2.40633366958786,0.661448597719751,2.3769464755253,3.36147694340994,NA,4.94075337431838,5.34113421900375,6.57287082796903,6.43871343001813,6.54785767861107,5.08888372682132,NA,6.31397350256946,5.30540855953531,NA,6.4414668658152,6.08849770683103,5.85869935735135,6.13385135029445,4.85365927661984,NA,3.96562125807337,NA,2.86341694462792,2.88896538443814,NA,2.91356266720267,3.00720709111089,2.21375674133983,2.31791762703519,2.14762387576971,0.558240640219123,NA
1.34570899410379,2.94482490085308,0.807694810648838,NA,1.49561708695488,0.830288242873947,1.84586272721446,1.67198543030478,0.0271988652656939,0.343281101048793,NA,-2.27971139716581,-1.56745549331999,-1.20877497465295,NA,-2.31038554347449,NA,-2.03047451231156,-2.01471924421272,-1.40688737840613,-0.149194285672275,-0.748973218603294,NA,1.54912552234759,-0.343280526854291,-1.33047599630838,0.391436671822581,0.130324642700985,0.10207819277782,1.08591650696081,4.44017122817997,5.1046628086842,5.53258238629226,3.52873393362176,3.8732346512598,2.02880989078808,2.18397111803463,1.78873906519336,NA,NA,0.971182829763537,-3.32383087935266,NA,-1.74281264934135,-2.32656891249077,-2.13521776175532,-4.61995352566501,-4.23763435149661,-3.53274093339302,NA
2.63091978894883,2.0510735219862,NA,4.81459768088166,4.04138488493419,3.61932882310482,NA,NA,4.52871566622462,4.75741721836264,5.01260689611173,5.82000542965719,6.48684522323917,5.95091320775174,6.60284644309152,4.20860426959683,4.52908900145766,4.75785396260363,NA,4.11974936544583,5.77672421611375,5.42216837856424,5.2191313120316,5.0814862147449,6.52198267180315,4.30441281500808,NA,-1.59014868904747,-0.482874817549203,-0.427885242064717,-3.63556412677151,-3.7393303830656,-5.14475528645739,-5.68247861537765,-4.88757700218167,NA,-4.70232674050179,-4.06982315435259,-2.60384717698632,-1.82204353234469,-1.94925557328557,-1.93866941324536,-1.86866197308928,-4.33874171436279,-1.77368342197019,-0.27876858319461,2.16023845111419,3.13106918607844,2.13996469569177,-0.0442221199301025
NA,-1.96961921501442,-3.71208345959357,-1.09492687792977,-1.325903084118,0.353319652999869,0.65024745433068,NA,-0.347189609036886,-4.12781182027103,-3.28584270728616,-3.04577414756353,NA,-1.8641823227096,-1.61115781352447,-1.43516339394665,-0.202798238183147,NA,-1.01874449090508,-1.96790551215884,-1.42455503132496,-3.23919405412061,-4.91218967158272,-4.85808222028132,-5.20192882687199,-5.91545585984028,NA,-6.6520907701755,-7.633078927203,-6.03433030352857,-5.2764463987065,-5.24453832591493,-4.97681200330872,-3.71420540024383,-2.76380878134938,-3.2310766684496,-3.2854492751337,-3.16229301671673,-4.852116541363,-2.36404801559922,-2.20444432559765,-0.774201987372818,-1.6610642855486,-0.757367159337307,0.3769610780341,-1.65056322859069,-0.813537917960784,-1.0041369591941,NA,-0.680612777156077
1.73556454213976,0.580873330002313,NA,5.59801033191349,6.00069852806586,6.82918931200506,NA,3.21891403646221,1.82704506492947,1.17669422690788,NA,2.39692823688256,NA,1.79582057472994,1.3941128618632,1.48137297992245,NA,0.69013114460093,1.17492411109436,2.47121932241537,0.695607398136706,-0.274521574745285,NA,3.05948630321128,4.94751595891841,5.63816896362418,NA,5.89718455628041,5.56009040597545,4.173674153863,3.87544901500426,NA,-0.613161449101829,1.09964064423311,2.56864194104621,1.16933158271791,-3.39283794242695,-3.77578578142649,-3.42731590979874,-0.239368410024,-1.39005902240729,-1.83655862545561,-0.788256082946965,-0.901710485393086,-1.94036004076192,-1.15457373019049,-0.869509586576974,-0.492068058075694,NA,-1.05971927094489
NA,-0.589743524482396,-2.07949297690691,-1.12420019981632,NA,-4.45613129806694,-6.06703146883123,-3.21378102248934,NA,NA,-3.91632891333404,NA,-3.02884024136661,-5.27025094772161,NA,NA,NA,-7.52513696723672,-7.43568880367938,-6.68258529806447,NA,-4.67766199608005,-6.44186550471766,NA,-4.9997140759088,NA,-0.561955080659965,0.63889317198748,2.05421942947726,0.919696722635511,NA,1.38277597086702,-0.125781389257004,-0.592384411565125,1.30148545538638,NA,NA,-0.498174161294072,-0.402392249512725,NA,0.869866473063915,NA,NA,-1.09845272195309,-1.67346812602531,-2.76908544855639,-2.1806307242669,-0.438509163801611,0.419372882270317,NA
0.23616291270697,0.270760886474448,NA,1.80248833664664,3.46399755354379,NA,4.55402635808702,5.03802147204112,4.54166374659742,3.33679781218183,2.28682531855858,3.14385006624991,1.14457903906063,0.0639437172281467,-0.47692970230041,1.36130709043114,1.90912453065184,2.51478335815305,NA,NA,0.948529009586973,-0.0623908305173945,0.371347444694108,1.85002525695452,0.754541714901035,2.44103101528392,NA,3.82515806507257,1.78593709142555,-0.0783564979713513,-1.58418083358841,NA,-0.248121085923105,0.754384819316715,-2.10143067392647,-3.12406838582836,-2.37677438631076,-4.81684308380035,-3.24450152233955,-2.47061590812559,-1.27521576888501,0.0297639583074558,2.33174425001661,0.827570600505604,-0.937720733232747,2.38915248887533,4.35844461720311,2.78310065716341,NA,0.430144221323648
0.199181063641388,1.24285089367429,2.49781227760356,3.61713829412834,2.79288080761476,NA,3.11141449044384,3.77666852421876,4.29401648336082,5.55846617467808,6.02078742429306,6.1022358876867,NA,4.78660595047543,5.06931170687863,8.06816751288095,9.60855588888866,9.62003741514729,9.94656368629691,13.153312979295,11.62864678143,NA,7.90884745490128,8.77498156291903,8.64740470157702,11.3888772799305,NA,9.39336559269939,NA,8.01109715642838,9.09089017262849,NA,4.31057853580879,5.06751997751368,6.7787610532255,6.3670912114603,5.19089859449269,NA,4.73034909839966,NA,3.32832296529105,5.18188224754423,5.24150107801481,5.00651336511096,NA,3.96765106445471,2.58989212237791,0.165574065406694,-0.23810462293626,NA
0.465159248816066,-1.36337859745108,-1.12242410344038,-1.51139553837997,-0.700859834231228,-0.644122334768266,-1.12620566348804,-2.27080120416774,-0.638860491998779,-0.726367546430508,-1.59552607817796,-3.27601175545105,-1.34802770658923,-0.276758726127777,-0.851480628904637,-1.14939553376306,0.529184345244695,-0.0817983718246422,-0.683503745196709,1.03168693401914,1.69336990204886,NA,4.23418600813269,NA,5.3633768108785,2.29028805136953,1.84528171226845,4.01098052095747,NA,3.47284978771133,2.47514629347569,NA,2.72491551794518,2.96828704835718,1.29127885842089,NA,0.570344490962934,NA,2.12597965936557,NA,3.0697717960045,-0.105768584101485,1.61762874069591,0.853090851378224,-0.222220777870258,0.733618024675821,-1.12882194442108,-0.501735133189597,0.512273800064866,NA
NA,NA,-1.53737671563685,-2.13353805078037,-0.592268369919186,-1.11832945489661,-1.12548691673683,-0.168309195448969,NA,-0.822108320398959,-0.0555471258306283,-0.651901960233939,-2.75751406837699,-4.14408264902927,NA,-7.7243027796463,NA,-6.33302084933155,NA,-6.95257418264168,NA,-5.49330491932617,NA,-6.00563883424989,NA,-5.75982573107275,-6.79857813629469,NA,-4.83005630796021,-2.36346095127495,NA,-0.316598020455847,-0.294951677904087,0.0572622536862956,-1.3800168052241,-0.380801556118383,NA,-1.42682214202992,-1.36641784402386,-0.968112298296529,-1.39177492941223,NA,-1.34569669342847,NA,0.623163468924713,NA,3.86213495455256,NA,NA,0.488346240822253
-2.02216453880249,-4.50114697827076,-6.60141851939664,NA,-4.17276045091909,NA,-3.3850597478985,-1.49279221741408,0.560944891006851,1.56397412336061,NA,3.11017475877089,4.07848783613635,5.7588301014512,3.35197250936269,3.41859362249778,2.34704474867275,3.83530497591524,3.1517650856587,2.99246339979616,2.0163681445724,NA,2.77272211781302,3.40303481748271,2.40991243627276,4.29337231504249,3.74974325951164,1.41245436683643,NA,NA,3.92737695774692,NA,3.49655312941641,2.41508062457852,4.47167360178607,3.32036577804958,2.8232658010434,NA,2.64514207558325,1.43797934724076,-1.36021017179044,0.260158778639827,NA,-2.59513581050429,NA,-2.30237771533761,NA,-3.44301095399485,-3.30197054791811,-3.89319005655433
0.00315776604590762,-0.635363568440332,-1.67053399593109,-2.62811838717268,-0.20353758114327,NA,1.03334436531378,4.15509775758177,2.47917592872303,2.70005023850735,2.71164341906887,0.623221879710373,1.82034316428346,2.81284711531763,4.03971606708836,3.27403901884355,2.73961497962181,NA,5.51216944491194,6.45926144811745,6.18590277092919,4.20680615927672,3.1167863091002,0.234890591723393,0.719083386310224,-0.987502160254691,-3.36009589756062,-4.05024174963389,-3.09125044845816,-1.57366069084506,0.021115478740019,-2.76601865415945,-1.40097752689937,-1.58820950707344,0.164475640650613,0.211608169715218,-0.485606329173584,1.38610156275238,-0.340152103095914,-0.734275901288578,0.314942714916116,-0.0197684814610662,-0.600695369863183,-0.932632631087434,1.75137413047889,1.52431930592033,NA,0.68208970596511,-0.251670164177777,1.59340194156332
NA,-3.48450117489151,-4.55394690485589,-3.88779327357287,NA,-3.5676969815705,NA,-2.84090265033217,NA,NA,-0.364350358932031,NA,-3.7425054326753,-4.78177749670788,NA,NA,NA,-8.56072887676079,-7.15630214238088,-9.09556599149238,NA,-8.55112479901928,-7.46436300324714,NA,NA,NA,1.16251208519223,NA,0.240397971873966,0.34009046993936,NA,NA,NA,0.125650617657988,0.819148739329314,1.74922645275212,1.92971276914611,3.67068300558942,NA,NA,NA,NA,NA,NA,2.79314603588468,1.13830660189534,NA,2.32389513135371,NA,-0.206516880938914
-0.973482627168442,NA,0.592221559395476,-0.373275346630566,-0.309036670883445,NA,2.96070696195516,0.205220687220425,2.0273976392306,0.869428452230804,NA,-0.415383253371538,0.549141307316231,0.811033412481674,NA,0.0130430510350017,NA,-0.216295439038285,2.53004330207891,2.50026435904969,4.54373014170791,NA,7.83562331709661,NA,4.83828173967252,6.40032683958059,7.56117423020605,6.56882381894977,NA,10.4556144762558,9.39621668614137,NA,10.1551397406582,8.99348494315463,7.53913344327932,NA,5.5745670104568,NA,6.86781963838348,NA,4.24679010105683,3.28528902639713,NA,0.616934134682494,NA,1.53071805005651,NA,0.11145768922451,0.682688940044481,NA
NA,-2.92518985721458,NA,-1.59629884378279,-2.66124154892871,NA,-2.67890143447892,-2.18453658485664,-2.80771732516648,-0.875654536183805,1.1409081531948,0.0514410193696775,-0.912684653800695,-1.2756872929666,-0.588394375041655,0.564087137290748,2.43277371937035,2.55382496696997,2.75224872996557,NA,4.12525480819372,NA,2.36726620477949,1.187551785269,1.50373591332018,4.33621805356705,1.45935493845799,1.28703069843821,NA,-0.887467611320708,-1.36909618060029,-3.60498850077292,-4.28848716416996,-4.96530081115039,-6.81487800416686,NA,-5.54616023051818,-4.67646847285862,-4.47405121872338,-7.6768922931755,-6.98605196834407,-6.23510435864129,-7.12811554459328,-6.24576790506205,NA,-5.55456180160114,-2.60620729762663,-1.86052332991907,-1.11662074979685,0.181565961000601
NA,-2.67626124015975,-5.39032597178051,NA,NA,-7.18244628572933,-5.24057121754901,-7.17180380579729,NA,-7.73136815043538,-7.94130449682409,-11.4363561099665,NA,NA,NA,NA,NA,-9.2541087565346,-8.19918505830633,-7.95293520258941,-4.82747862892578,NA,-4.23516230812906,NA,-2.56808845412595,-3.5212397457225,-3.16191210971208,-3.75854992428384,-2.94795373001162,-3.28693025132319,NA,-2.40110261690273,NA,0.299720457226565,1.1967815023809,2.97537187656352,2.64934500495327,-0.472393084177298,-3.20922005409209,NA,-4.30468946517002,NA,NA,-2.22920301772458,-1.06484804608483,NA,NA,-1.13034332735555,-1.09261326779655,NA
NA,1.83203469341526,-0.866412194839916,NA,-3.79636650022741,-5.78404661122692,-5.72324303386774,-6.0359216125313,NA,-7.30360618678232,-4.52124568126603,NA,-3.38242495838337,NA,NA,-1.555860278957,-0.183731906248004,NA,1.03791467247188,-0.220173980821253,-0.0531675539290936,1.88958183997372,0.794174130728886,-2.66438879519216,-5.02492809643715,NA,-4.50843314907655,-4.79751297734867,-3.98523792197691,-3.61135232523519,-1.11380978984662,0.977248306598843,NA,-0.279438449999718,2.52430872784989,1.81255034784359,5.18278871767172,2.83309293805291,1.54099986026592,2.08184149094436,NA,NA,0.480666163754001,NA,0.689253282335934,0.795818264151941,NA,-0.0672783013941802,0.881129530114527,-0.483916336690122
NA,-2.1577699434787,NA,-1.55682450241774,-1.64642562115686,-2.28638043980241,-4.22408357956851,NA,NA,-5.18427919819447,-5.6565819144479,-6.64089262756964,-7.89176583470116,-7.99299309858465,-7.56249429664888,NA,NA,-9.32925507079363,NA,-10.9397390947623,NA,-13.3022544435289,-10.1850248937731,-9.55170691700459,NA,NA,-8.71578396745926,-7.97862861004618,-9.91071128766482,-10.3841736115339,-9.25801777628761,-10.2718254005513,-9.66820788824625,-11.0266977290184,-10.3283720833342,-11.5977571219,-11.3791583136115,-10.1853810375262,-9.14000266417258,-7.74222310232463,-4.27570640260894,NA,-2.16178670806138,-2.14258744126912,-1.26386645910692,-1.23614941388053,-2.14400613448051,-0.90489006652582,NA,-0.540741902460642
NA,-1.19868615553512,-2.4817013048692,-1.50277047346771,NA,-3.16543245998457,-1.96180083892175,-2.79658777088988,NA,-0.979890262834105,-2.42859043126537,-2.96341795173353,-2.7131754385574,-3.41934806453037,NA,NA,NA,-4.67163102640546,-4.29380243701796,-3.32870866512257,-3.74359005516005,-2.55875114756629,-5.02882773769579,NA,-3.57465924010598,-5.14413017829149,-2.23516426895045,NA,-1.59296764641347,1.61491731605967,NA,-1.00813890524384,NA,NA,3.92584814378801,2.42247761072264,4.65209291848848,4.55904359503382,5.00095050891322,4.38837058822327,4.00104563297544,NA,NA,-0.429449345497466,0.871327801184872,1.08986256422016,NA,NA,-1.02661311478115,NA
